Dağıtılan Enerji (MWh),month,year,date,hour,o_clock,season,HourControl
2229.5424534260133,12,2021,2021-12-04,18:00:00,18,Winter,Daytime
2170.561928877935,12,2021,2021-12-04,19:00:00,19,Winter,Night
2090.1184863123744,12,2021,2021-12-04,20:00:00,20,Winter,Night
1974.373855112796,12,2021,2021-12-04,21:00:00,21,Winter,Night
1874.0312797800943,12,2021,2021-12-04,22:00:00,22,Winter,Night
1764.8541175077405,12,2021,2021-12-04,23:00:00,23,Winter,Night
1617.0201661160604,12,2021,2021-12-05,00:00:00,0,Winter,Night
1465.207789089836,12,2021,2021-12-05,01:00:00,1,Winter,Night
1350.9936289937857,12,2021,2021-12-05,02:00:00,2,Winter,Night
1275.8263264539223,12,2021,2021-12-05,03:00:00,3,Winter,Night
1245.5477508794097,12,2021,2021-12-05,04:00:00,4,Winter,Night
1248.0090679279615,12,2021,2021-12-05,05:00:00,5,Winter,Night
1269.0747593428114,12,2021,2021-12-05,06:00:00,6,Winter,Night
1303.449914360821,12,2021,2021-12-05,07:00:00,7,Winter,Daytime
1359.2917554738276,12,2021,2021-12-05,08:00:00,8,Winter,Daytime
1531.5647199233274,12,2021,2021-12-05,09:00:00,9,Winter,Daytime
1696.931790057082,12,2021,2021-12-05,10:00:00,10,Winter,Daytime
1777.121487033596,12,2021,2021-12-05,11:00:00,11,Winter,Daytime
1775.07813709447,12,2021,2021-12-05,12:00:00,12,Winter,Daytime
1750.2318258493938,12,2021,2021-12-05,13:00:00,13,Winter,Daytime
1701.8559383043705,12,2021,2021-12-05,14:00:00,14,Winter,Daytime
1650.6788224640331,12,2021,2021-12-05,15:00:00,15,Winter,Daytime
1659.6331953794622,12,2021,2021-12-05,16:00:00,16,Winter,Daytime
1801.61675862159,12,2021,2021-12-05,17:00:00,17,Winter,Daytime
2031.5403293598729,12,2021,2021-12-05,18:00:00,18,Winter,Daytime
2039.3958630967877,12,2021,2021-12-05,19:00:00,19,Winter,Night
1985.6511721655604,12,2021,2021-12-05,20:00:00,20,Winter,Night
1911.399466721432,12,2021,2021-12-05,21:00:00,21,Winter,Night
1826.06842923644,12,2021,2021-12-05,22:00:00,22,Winter,Night
1703.909868412427,12,2021,2021-12-05,23:00:00,23,Winter,Night
1524.2212616400204,12,2021,2021-12-06,00:00:00,0,Winter,Night
1358.6715305638752,12,2021,2021-12-06,01:00:00,1,Winter,Night
1280.2479917489195,12,2021,2021-12-06,02:00:00,2,Winter,Night
1231.1166086774083,12,2021,2021-12-06,03:00:00,3,Winter,Night
1215.6659549893625,12,2021,2021-12-06,04:00:00,4,Winter,Night
1235.4224161744069,12,2021,2021-12-06,05:00:00,5,Winter,Night
1330.0562309257498,12,2021,2021-12-06,06:00:00,6,Winter,Night
1535.0997356410735,12,2021,2021-12-06,07:00:00,7,Winter,Daytime
1821.0973037194303,12,2021,2021-12-06,08:00:00,8,Winter,Daytime
2023.4751977933645,12,2021,2021-12-06,09:00:00,9,Winter,Daytime
2082.7489687726165,12,2021,2021-12-06,10:00:00,10,Winter,Daytime
2139.8176289895728,12,2021,2021-12-06,11:00:00,11,Winter,Daytime
2034.5592014205365,12,2021,2021-12-06,12:00:00,12,Winter,Daytime
2042.260736366508,12,2021,2021-12-06,13:00:00,13,Winter,Daytime
2050.330810373459,12,2021,2021-12-06,14:00:00,14,Winter,Daytime
2021.0288069838853,12,2021,2021-12-06,15:00:00,15,Winter,Daytime
2049.076769261295,12,2021,2021-12-06,16:00:00,16,Winter,Daytime
2122.9775208956285,12,2021,2021-12-06,17:00:00,17,Winter,Daytime
2218.667198769036,12,2021,2021-12-06,18:00:00,18,Winter,Daytime
2180.094348225381,12,2021,2021-12-06,19:00:00,19,Winter,Night
2112.218281476988,12,2021,2021-12-06,20:00:00,20,Winter,Night
2005.630182563454,12,2021,2021-12-06,21:00:00,21,Winter,Night
1893.4332461640856,12,2021,2021-12-06,22:00:00,22,Winter,Night
1763.984864543443,12,2021,2021-12-06,23:00:00,23,Winter,Night
1594.987489693522,12,2021,2021-12-07,00:00:00,0,Winter,Night
1440.6947670807788,12,2021,2021-12-07,01:00:00,1,Winter,Night
1361.9933049284882,12,2021,2021-12-07,02:00:00,2,Winter,Night
1311.715648338704,12,2021,2021-12-07,03:00:00,3,Winter,Night
1296.1814214942594,12,2021,2021-12-07,04:00:00,4,Winter,Night
1309.457497189678,12,2021,2021-12-07,05:00:00,5,Winter,Night
1386.4984243959973,12,2021,2021-12-07,06:00:00,6,Winter,Night
1590.9608190744596,12,2021,2021-12-07,07:00:00,7,Winter,Daytime
1853.912764420852,12,2021,2021-12-07,08:00:00,8,Winter,Daytime
2090.0872306839383,12,2021,2021-12-07,09:00:00,9,Winter,Daytime
2173.9864630900465,12,2021,2021-12-07,10:00:00,10,Winter,Daytime
2258.124337335439,12,2021,2021-12-07,11:00:00,11,Winter,Daytime
2233.330382316587,12,2021,2021-12-07,12:00:00,12,Winter,Daytime
2257.3392306839382,12,2021,2021-12-07,13:00:00,13,Winter,Daytime
2265.0695349164816,12,2021,2021-12-07,14:00:00,14,Winter,Daytime
2253.9264509994728,12,2021,2021-12-07,15:00:00,15,Winter,Daytime
2302.8654033583985,12,2021,2021-12-07,16:00:00,16,Winter,Daytime
2335.077235040758,12,2021,2021-12-07,17:00:00,17,Winter,Daytime
2390.3005799018424,12,2021,2021-12-07,18:00:00,18,Winter,Daytime
2314.2938510020003,12,2021,2021-12-07,19:00:00,19,Winter,Night
2246.5371982812003,12,2021,2021-12-07,20:00:00,20,Winter,Night
2123.201020528699,12,2021,2021-12-07,21:00:00,21,Winter,Night
1994.0188328619267,12,2021,2021-12-07,22:00:00,22,Winter,Night
1856.963969014428,12,2021,2021-12-07,23:00:00,23,Winter,Night
1677.096695979778,12,2021,2021-12-08,00:00:00,0,Winter,Night
1511.691119438019,12,2021,2021-12-08,01:00:00,1,Winter,Night
1407.0233796566606,12,2021,2021-12-08,02:00:00,2,Winter,Night
1364.4691907808312,12,2021,2021-12-08,03:00:00,3,Winter,Night
1342.794652933122,12,2021,2021-12-08,04:00:00,4,Winter,Night
1364.9775358837276,12,2021,2021-12-08,05:00:00,5,Winter,Night
1450.6156108537118,12,2021,2021-12-08,06:00:00,6,Winter,Night
1647.7797315302785,12,2021,2021-12-08,07:00:00,7,Winter,Daytime
1934.8065230677191,12,2021,2021-12-08,08:00:00,8,Winter,Daytime
2162.23362319031,12,2021,2021-12-08,09:00:00,9,Winter,Daytime
2246.7561823216424,12,2021,2021-12-08,10:00:00,10,Winter,Daytime
2327.3597308090566,12,2021,2021-12-08,11:00:00,11,Winter,Daytime
2234.567721136598,12,2021,2021-12-08,12:00:00,12,Winter,Daytime
2251.2665772419164,12,2021,2021-12-08,13:00:00,13,Winter,Daytime
2268.188994413059,12,2021,2021-12-08,14:00:00,14,Winter,Daytime
2235.7270529398625,12,2021,2021-12-08,15:00:00,15,Winter,Daytime
2254.232162009478,12,2021,2021-12-08,16:00:00,16,Winter,Daytime
2321.0435088050544,12,2021,2021-12-08,17:00:00,17,Winter,Daytime
2385.9384439953656,12,2021,2021-12-08,18:00:00,18,Winter,Daytime
2329.1277414571878,12,2021,2021-12-08,19:00:00,19,Winter,Night
2267.4211910310687,12,2021,2021-12-08,20:00:00,20,Winter,Night
2161.9648672075823,12,2021,2021-12-08,21:00:00,21,Winter,Night
2046.9803189619795,12,2021,2021-12-08,22:00:00,22,Winter,Night
1910.4502836532904,12,2021,2021-12-08,23:00:00,23,Winter,Night
1700.209608435597,12,2021,2021-12-09,00:00:00,0,Winter,Night
1536.666338786308,12,2021,2021-12-09,01:00:00,1,Winter,Night
1437.2126693763028,12,2021,2021-12-09,02:00:00,2,Winter,Night
1392.5906364899415,12,2021,2021-12-09,03:00:00,3,Winter,Night
1373.9699520876245,12,2021,2021-12-09,04:00:00,4,Winter,Night
1390.82436974239,12,2021,2021-12-09,05:00:00,5,Winter,Night
1491.936218351553,12,2021,2021-12-09,06:00:00,6,Winter,Night
1701.9742991250123,12,2021,2021-12-09,07:00:00,7,Winter,Daytime
2002.7512727675607,12,2021,2021-12-09,08:00:00,8,Winter,Daytime
2250.2778079553445,12,2021,2021-12-09,09:00:00,9,Winter,Daytime
2295.854962006108,12,2021,2021-12-09,10:00:00,10,Winter,Daytime
2294.238549187572,12,2021,2021-12-09,11:00:00,11,Winter,Daytime
2161.317235036545,12,2021,2021-12-09,12:00:00,12,Winter,Daytime
2165.1573644183245,12,2021,2021-12-09,13:00:00,13,Winter,Daytime
2147.2161419264867,12,2021,2021-12-09,14:00:00,14,Winter,Daytime
2087.474336610004,12,2021,2021-12-09,15:00:00,15,Winter,Daytime
2112.3131961048966,12,2021,2021-12-09,16:00:00,16,Winter,Daytime
2192.595446651079,12,2021,2021-12-09,17:00:00,17,Winter,Daytime
2330.2135501590305,12,2021,2021-12-09,18:00:00,18,Winter,Daytime
2295.280502513744,12,2021,2021-12-09,19:00:00,19,Winter,Night
2217.029441568825,12,2021,2021-12-09,20:00:00,20,Winter,Night
2121.377842776197,12,2021,2021-12-09,21:00:00,21,Winter,Night
2018.820730321221,12,2021,2021-12-09,22:00:00,22,Winter,Night
1872.8737283867288,12,2021,2021-12-09,23:00:00,23,Winter,Night
1665.3451421725113,12,2021,2021-12-10,00:00:00,0,Winter,Night
1509.6862681689304,12,2021,2021-12-10,01:00:00,1,Winter,Night
1401.6216490641382,12,2021,2021-12-10,02:00:00,2,Winter,Night
1348.7122693779877,12,2021,2021-12-10,03:00:00,3,Winter,Night
1322.1755762704574,12,2021,2021-12-10,04:00:00,4,Winter,Night
1337.3546517240648,12,2021,2021-12-10,05:00:00,5,Winter,Night
1430.004880986624,12,2021,2021-12-10,06:00:00,6,Winter,Night
1627.4545467652442,12,2021,2021-12-10,07:00:00,7,Winter,Daytime
1897.9815484579249,12,2021,2021-12-10,08:00:00,8,Winter,Daytime
2085.6252050477087,12,2021,2021-12-10,09:00:00,9,Winter,Daytime
2171.5669375747225,12,2021,2021-12-10,10:00:00,10,Winter,Daytime
2253.320318469931,12,2021,2021-12-10,11:00:00,11,Winter,Daytime
2179.8910142373875,12,2021,2021-12-10,12:00:00,12,Winter,Daytime
2155.982293800947,12,2021,2021-12-10,13:00:00,13,Winter,Daytime
2201.9148219761973,12,2021,2021-12-10,14:00:00,14,Winter,Daytime
2185.1149346729853,12,2021,2021-12-10,15:00:00,15,Winter,Daytime
2165.3013421716687,12,2021,2021-12-10,16:00:00,16,Winter,Daytime
2225.6649097664026,12,2021,2021-12-10,17:00:00,17,Winter,Daytime
2299.659043505002,12,2021,2021-12-10,18:00:00,18,Winter,Daytime
2250.544509526276,12,2021,2021-12-10,19:00:00,19,Winter,Night
2169.464637703212,12,2021,2021-12-10,20:00:00,20,Winter,Night
2063.13881327941,12,2021,2021-12-10,21:00:00,21,Winter,Night
1952.702532264981,12,2021,2021-12-10,22:00:00,22,Winter,Night
1847.865309047709,12,2021,2021-12-10,23:00:00,23,Winter,Night
1665.379216425487,12,2021,2021-12-11,00:00:00,0,Winter,Night
1514.3447088084251,12,2021,2021-12-11,01:00:00,1,Winter,Night
1411.7582846247494,12,2021,2021-12-11,02:00:00,2,Winter,Night
1349.7176098948917,12,2021,2021-12-11,03:00:00,3,Winter,Night
1331.1217143658762,12,2021,2021-12-11,04:00:00,4,Winter,Night
1339.6933719271192,12,2021,2021-12-11,05:00:00,5,Winter,Night
1373.1513832964715,12,2021,2021-12-11,06:00:00,6,Winter,Night
1487.4967342028433,12,2021,2021-12-11,07:00:00,7,Winter,Daytime
1698.8522367418636,12,2021,2021-12-11,08:00:00,8,Winter,Daytime
1906.7441719279616,12,2021,2021-12-11,09:00:00,9,Winter,Daytime
2033.2558299686143,12,2021,2021-12-11,10:00:00,10,Winter,Daytime
2117.6623221097416,12,2021,2021-12-11,11:00:00,11,Winter,Daytime
2088.556678819589,12,2021,2021-12-11,12:00:00,12,Winter,Daytime
2071.624142180937,12,2021,2021-12-11,13:00:00,13,Winter,Daytime
2049.713027066034,12,2021,2021-12-11,14:00:00,14,Winter,Daytime
1989.830135652027,12,2021,2021-12-11,15:00:00,15,Winter,Daytime
1979.9959491943123,12,2021,2021-12-11,16:00:00,16,Winter,Daytime
2036.4999919991567,12,2021,2021-12-11,17:00:00,17,Winter,Daytime
2182.2565682991044,12,2021,2021-12-11,18:00:00,18,Winter,Daytime
2129.1630033642964,12,2021,2021-12-11,19:00:00,19,Winter,Night
2036.360933714165,12,2021,2021-12-11,20:00:00,20,Winter,Night
1925.4539366116896,12,2021,2021-12-11,21:00:00,21,Winter,Night
1849.111903479304,12,2021,2021-12-11,22:00:00,22,Winter,Night
1743.9629992492885,12,2021,2021-12-11,23:00:00,23,Winter,Night
1603.6180776046335,12,2021,2021-12-12,00:00:00,0,Winter,Night
1436.9223542664554,12,2021,2021-12-12,01:00:00,1,Winter,Night
1343.6930178687724,12,2021,2021-12-12,02:00:00,2,Winter,Night
1258.1843271793568,12,2021,2021-12-12,03:00:00,3,Winter,Night
1221.631056804633,12,2021,2021-12-12,04:00:00,4,Winter,Night
1222.346867445181,12,2021,2021-12-12,05:00:00,5,Winter,Night
1247.2051281474453,12,2021,2021-12-12,06:00:00,6,Winter,Night
1292.780782319115,12,2021,2021-12-12,07:00:00,7,Winter,Daytime
1312.6613992476034,12,2021,2021-12-12,08:00:00,8,Winter,Daytime
1487.7732435041594,12,2021,2021-12-12,09:00:00,9,Winter,Daytime
1656.7278580145332,12,2021,2021-12-12,10:00:00,10,Winter,Daytime
1775.8137491867292,12,2021,2021-12-12,11:00:00,11,Winter,Daytime
1845.5928580145328,12,2021,2021-12-12,12:00:00,12,Winter,Daytime
1856.2309005775664,12,2021,2021-12-12,13:00:00,13,Winter,Daytime
1878.254278087414,12,2021,2021-12-12,14:00:00,14,Winter,Daytime
1857.6727685358603,12,2021,2021-12-12,15:00:00,15,Winter,Daytime
1881.700456807161,12,2021,2021-12-12,16:00:00,16,Winter,Daytime
1975.9867211365977,12,2021,2021-12-12,17:00:00,17,Winter,Daytime
2122.516137582306,12,2021,2021-12-12,18:00:00,18,Winter,Daytime
2096.496441573038,12,2021,2021-12-12,19:00:00,19,Winter,Night
2032.0068790563448,12,2021,2021-12-12,20:00:00,20,Winter,Night
1920.348244713217,12,2021,2021-12-12,21:00:00,21,Winter,Night
1839.941518956924,12,2021,2021-12-12,22:00:00,22,Winter,Night
1693.4378323783037,12,2021,2021-12-12,23:00:00,23,Winter,Night
1529.413532498367,12,2021,2021-12-13,00:00:00,0,Winter,Night
1381.806335400947,12,2021,2021-12-13,01:00:00,1,Winter,Night
1294.9962986413896,12,2021,2021-12-13,02:00:00,2,Winter,Night
1242.4056449533432,12,2021,2021-12-13,03:00:00,3,Winter,Night
1231.4351049293305,12,2021,2021-12-13,04:00:00,4,Winter,Night
1255.9724548684565,12,2021,2021-12-13,05:00:00,5,Winter,Night
1353.1706896926798,12,2021,2021-12-13,06:00:00,6,Winter,Night
1563.5008127873612,12,2021,2021-12-13,07:00:00,7,Winter,Daytime
1856.707937095313,12,2021,2021-12-13,08:00:00,8,Winter,Daytime
2087.833733227172,12,2021,2021-12-13,09:00:00,9,Winter,Daytime
2181.3968821998938,12,2021,2021-12-13,10:00:00,10,Winter,Daytime
2220.424119442232,12,2021,2021-12-13,11:00:00,11,Winter,Daytime
2112.831377722169,12,2021,2021-12-13,12:00:00,12,Winter,Daytime
2117.4292333438643,12,2021,2021-12-13,13:00:00,13,Winter,Daytime
2121.7251291146918,12,2021,2021-12-13,14:00:00,14,Winter,Daytime
2066.25788969605,12,2021,2021-12-13,15:00:00,15,Winter,Daytime
2105.7094169040543,12,2021,2021-12-13,16:00:00,16,Winter,Daytime
2173.465836976935,12,2021,2021-12-13,17:00:00,17,Winter,Daytime
2258.406207957872,12,2021,2021-12-13,18:00:00,18,Winter,Daytime
2220.4851915104787,12,2021,2021-12-13,19:00:00,19,Winter,Night
2142.7660468903628,12,2021,2021-12-13,20:00:00,20,Winter,Night
2046.8240502757235,12,2021,2021-12-13,21:00:00,21,Winter,Night
1946.782536129752,12,2021,2021-12-13,22:00:00,22,Winter,Night
1822.572686790942,12,2021,2021-12-13,23:00:00,23,Winter,Night
1625.2940396318056,12,2021,2021-12-14,00:00:00,0,Winter,Night
1481.3457629699838,12,2021,2021-12-14,01:00:00,1,Winter,Night
1389.237034311953,12,2021,2021-12-14,02:00:00,2,Winter,Night
1336.5685005750388,12,2021,2021-12-14,03:00:00,3,Winter,Night
1313.389575545023,12,2021,2021-12-14,04:00:00,4,Winter,Night
1337.0003861855707,12,2021,2021-12-14,05:00:00,5,Winter,Night
1429.1747259686144,12,2021,2021-12-14,06:00:00,6,Winter,Night
1622.429422703317,12,2021,2021-12-14,07:00:00,7,Winter,Daytime
1909.298843989468,12,2021,2021-12-14,08:00:00,8,Winter,Daytime
2142.447753059926,12,2021,2021-12-14,09:00:00,9,Winter,Daytime
2258.8969477392307,12,2021,2021-12-14,10:00:00,10,Winter,Daytime
2317.366067690363,12,2021,2021-12-14,11:00:00,11,Winter,Daytime
2223.018838185992,12,2021,2021-12-14,12:00:00,12,Winter,Daytime
2237.5551518491834,12,2021,2021-12-14,13:00:00,13,Winter,Daytime
2264.9250011837803,12,2021,2021-12-14,14:00:00,14,Winter,Daytime
2223.922684618852,12,2021,2021-12-14,15:00:00,15,Winter,Daytime
2264.556057776092,12,2021,2021-12-14,16:00:00,16,Winter,Daytime
2309.5567032425483,12,2021,2021-12-14,17:00:00,17,Winter,Daytime
2351.0938065086884,12,2021,2021-12-14,18:00:00,18,Winter,Daytime
2312.4334543890463,12,2021,2021-12-14,19:00:00,19,Winter,Night
2234.2173218595044,12,2021,2021-12-14,20:00:00,20,Winter,Night
2109.515915328067,12,2021,2021-12-14,21:00:00,21,Winter,Night
2015.8851462833063,12,2021,2021-12-14,22:00:00,22,Winter,Night
1862.6129133935751,12,2021,2021-12-14,23:00:00,23,Winter,Night
1663.0967644208524,12,2021,2021-12-15,00:00:00,0,Winter,Night
1511.5873000922584,12,2021,2021-12-15,01:00:00,1,Winter,Night
1416.5533724023164,12,2021,2021-12-15,02:00:00,2,Winter,Night
1368.2775673234328,12,2021,2021-12-15,03:00:00,3,Winter,Night
1354.7944113381775,12,2021,2021-12-15,04:00:00,4,Winter,Night
1364.511455593891,12,2021,2021-12-15,05:00:00,5,Winter,Night
1467.176570466982,12,2021,2021-12-15,06:00:00,6,Winter,Night
1667.813846645181,12,2021,2021-12-15,07:00:00,7,Winter,Daytime
1978.2346139972608,12,2021,2021-12-15,08:00:00,8,Winter,Daytime
2240.366080502158,12,2021,2021-12-15,09:00:00,9,Winter,Daytime
2367.1723491842017,12,2021,2021-12-15,10:00:00,10,Winter,Daytime
2447.9797414445493,12,2021,2021-12-15,11:00:00,11,Winter,Daytime
2343.472658494786,12,2021,2021-12-15,12:00:00,12,Winter,Daytime
2381.663895978936,12,2021,2021-12-15,13:00:00,13,Winter,Daytime
2382.442362004422,12,2021,2021-12-15,14:00:00,14,Winter,Daytime
2320.818893081411,12,2021,2021-12-15,15:00:00,15,Winter,Daytime
2349.6999994911,12,2021,2021-12-15,16:00:00,16,Winter,Daytime
2403.9506541463925,12,2021,2021-12-15,17:00:00,17,Winter,Daytime
2499.6884067479723,12,2021,2021-12-15,18:00:00,18,Winter,Daytime
2450.04178256514,12,2021,2021-12-15,19:00:00,19,Winter,Night
2372.9981356478143,12,2021,2021-12-15,20:00:00,20,Winter,Night
2264.493958374723,12,2021,2021-12-15,21:00:00,21,Winter,Night
2150.5644587374404,12,2021,2021-12-15,22:00:00,22,Winter,Night
1994.9096512404417,12,2021,2021-12-15,23:00:00,23,Winter,Night
1770.2764568029484,12,2021,2021-12-16,00:00:00,0,Winter,Night
1598.5299581329114,12,2021,2021-12-16,01:00:00,1,Winter,Night
1503.0154563193253,12,2021,2021-12-16,02:00:00,2,Winter,Night
1436.479994408846,12,2021,2021-12-16,03:00:00,3,Winter,Night
1426.064490418957,12,2021,2021-12-16,04:00:00,4,Winter,Night
1440.7519146026325,12,2021,2021-12-16,05:00:00,5,Winter,Night
1549.4849869126904,12,2021,2021-12-16,06:00:00,6,Winter,Night
1754.1718821956813,12,2021,2021-12-16,07:00:00,7,Winter,Daytime
2099.530614722696,12,2021,2021-12-16,08:00:00,8,Winter,Daytime
2341.4304938043174,12,2021,2021-12-16,09:00:00,9,Winter,Daytime
2483.546645436966,12,2021,2021-12-16,10:00:00,10,Winter,Daytime
2568.2823170232746,12,2021,2021-12-16,11:00:00,11,Winter,Daytime
2462.8292976783564,12,2021,2021-12-16,12:00:00,12,Winter,Daytime
2496.650069141232,12,2021,2021-12-16,13:00:00,13,Winter,Daytime
2511.992979662559,12,2021,2021-12-16,14:00:00,14,Winter,Daytime
2470.720137098683,12,2021,2021-12-16,15:00:00,15,Winter,Daytime
2485.402155480568,12,2021,2021-12-16,16:00:00,16,Winter,Daytime
2538.5855791806207,12,2021,2021-12-16,17:00:00,17,Winter,Daytime
2597.6217569331225,12,2021,2021-12-16,18:00:00,18,Winter,Daytime
2547.26356104476,12,2021,2021-12-16,19:00:00,19,Winter,Night
2478.7505678154816,12,2021,2021-12-16,20:00:00,20,Winter,Night
2343.299590545761,12,2021,2021-12-16,21:00:00,21,Winter,Night
2234.952170956503,12,2021,2021-12-16,22:00:00,22,Winter,Night
2072.9759042047385,12,2021,2021-12-16,23:00:00,23,Winter,Night
1840.2039815928376,12,2021,2021-12-17,00:00:00,0,Winter,Night
1662.4146401171135,12,2021,2021-12-17,01:00:00,1,Winter,Night
1557.914338786308,12,2021,2021-12-17,02:00:00,2,Winter,Night
1488.910760068246,12,2021,2021-12-17,03:00:00,3,Winter,Night
1467.3075257276455,12,2021,2021-12-17,04:00:00,4,Winter,Night
1484.643717263401,12,2021,2021-12-17,05:00:00,5,Winter,Night
1592.1933760294887,12,2021,2021-12-17,06:00:00,6,Winter,Night
1815.9872577710369,12,2021,2021-12-17,07:00:00,7,Winter,Daytime
2150.624106868035,12,2021,2021-12-17,08:00:00,8,Winter,Daytime
2419.5301020318057,12,2021,2021-12-17,09:00:00,9,Winter,Daytime
2534.9132558407578,12,2021,2021-12-17,10:00:00,10,Winter,Daytime
2566.9268311734595,12,2021,2021-12-17,11:00:00,11,Winter,Daytime
2460.779446167456,12,2021,2021-12-17,12:00:00,12,Winter,Daytime
2402.0112517299626,12,2021,2021-12-17,13:00:00,13,Winter,Daytime
2446.679906385255,12,2021,2021-12-17,14:00:00,14,Winter,Daytime
2408.54163407604,12,2021,2021-12-17,15:00:00,15,Winter,Daytime
2440.9280127949446,12,2021,2021-12-17,16:00:00,16,Winter,Daytime
2517.1398415755657,12,2021,2021-12-17,17:00:00,17,Winter,Daytime
2578.0814103793573,12,2021,2021-12-17,18:00:00,18,Winter,Daytime
2535.812126221379,12,2021,2021-12-17,19:00:00,19,Winter,Night
2445.766386440021,12,2021,2021-12-17,20:00:00,20,Winter,Night
2324.959221749552,12,2021,2021-12-17,21:00:00,21,Winter,Night
2197.5320640716163,12,2021,2021-12-17,22:00:00,22,Winter,Night
2072.688838678041,12,2021,2021-12-17,23:00:00,23,Winter,Night
1881.1560887363871,12,2021,2021-12-18,00:00:00,0,Winter,Night
1686.609626825908,12,2021,2021-12-18,01:00:00,1,Winter,Night
1552.5407803930484,12,2021,2021-12-18,02:00:00,2,Winter,Night
1482.193194904265,12,2021,2021-12-18,03:00:00,3,Winter,Night
1462.8665366218006,12,2021,2021-12-18,04:00:00,4,Winter,Night
1477.3214115926276,12,2021,2021-12-18,05:00:00,5,Winter,Night
1529.5864101417585,12,2021,2021-12-18,06:00:00,6,Winter,Night
1644.893039644444,12,2021,2021-12-18,07:00:00,7,Winter,Daytime
1871.2832410944704,12,2021,2021-12-18,08:00:00,8,Winter,Daytime
2164.25177894218,12,2021,2021-12-18,09:00:00,9,Winter,Daytime
2387.38047519326,12,2021,2021-12-18,10:00:00,10,Winter,Daytime
2500.4826256168503,12,2021,2021-12-18,11:00:00,11,Winter,Daytime
2456.401163948183,12,2021,2021-12-18,12:00:00,12,Winter,Daytime
2485.1062447216427,12,2021,2021-12-18,13:00:00,13,Winter,Daytime
2451.740283657504,12,2021,2021-12-18,14:00:00,14,Winter,Daytime
2400.349900827804,12,2021,2021-12-18,15:00:00,15,Winter,Daytime
2392.256329605897,12,2021,2021-12-18,16:00:00,16,Winter,Daytime
2438.898028516903,12,2021,2021-12-18,17:00:00,17,Winter,Daytime
2572.881957657714,12,2021,2021-12-18,18:00:00,18,Winter,Daytime
2507.1527680564504,12,2021,2021-12-18,19:00:00,19,Winter,Night
2399.9707605560816,12,2021,2021-12-18,20:00:00,20,Winter,Night
2280.283421982095,12,2021,2021-12-18,21:00:00,21,Winter,Night
2178.015500579252,12,2021,2021-12-18,22:00:00,22,Winter,Night
2056.3844207730376,12,2021,2021-12-18,23:00:00,23,Winter,Night
1871.3638872779352,12,2021,2021-12-19,00:00:00,0,Winter,Night
1693.1668512438118,12,2021,2021-12-19,01:00:00,1,Winter,Night
1546.638794409689,12,2021,2021-12-19,02:00:00,2,Winter,Night
1471.47246526635,12,2021,2021-12-19,03:00:00,3,Winter,Night
1427.3068534159024,12,2021,2021-12-19,04:00:00,4,Winter,Night
1419.380466717219,12,2021,2021-12-19,05:00:00,5,Winter,Night
1437.5191944080036,12,2021,2021-12-19,06:00:00,6,Winter,Night
1474.1601114582404,12,2021,2021-12-19,07:00:00,7,Winter,Daytime
1516.5778135170085,12,2021,2021-12-19,08:00:00,8,Winter,Daytime
1716.5273910260132,12,2021,2021-12-19,09:00:00,9,Winter,Daytime
1948.525776273828,12,2021,2021-12-19,10:00:00,10,Winter,Daytime
2099.58171218536,12,2021,2021-12-19,11:00:00,11,Winter,Daytime
2146.229508559031,12,2021,2021-12-19,12:00:00,12,Winter,Daytime
2185.9539675677715,12,2021,2021-12-19,13:00:00,13,Winter,Daytime
2146.632970953133,12,2021,2021-12-19,14:00:00,14,Winter,Daytime
2123.8018464075826,12,2021,2021-12-19,15:00:00,15,Winter,Daytime
2143.8110280290675,12,2021,2021-12-19,16:00:00,16,Winter,Daytime
2239.237382804423,12,2021,2021-12-19,17:00:00,17,Winter,Daytime
2434.379619804949,12,2021,2021-12-19,18:00:00,18,Winter,Daytime
2434.782922586624,12,2021,2021-12-19,19:00:00,19,Winter,Night
2358.0744749430223,12,2021,2021-12-19,20:00:00,20,Winter,Night
2267.7258345546074,12,2021,2021-12-19,21:00:00,21,Winter,Night
2155.8324882426537,12,2021,2021-12-19,22:00:00,22,Winter,Night
2006.825298399578,12,2021,2021-12-19,23:00:00,23,Winter,Night
1806.9210355210105,12,2021,2021-12-20,00:00:00,0,Winter,Night
1614.786145074249,12,2021,2021-12-20,01:00:00,1,Winter,Night
1492.977989330805,12,2021,2021-12-20,02:00:00,2,Winter,Night
1429.632802631279,12,2021,2021-12-20,03:00:00,3,Winter,Night
1417.936535158293,12,2021,2021-12-20,04:00:00,4,Winter,Night
1438.082155713954,12,2021,2021-12-20,05:00:00,5,Winter,Night
1566.240922098788,12,2021,2021-12-20,06:00:00,6,Winter,Night
1819.2540062576088,12,2021,2021-12-20,07:00:00,7,Winter,Daytime
2204.509603841179,12,2021,2021-12-20,08:00:00,8,Winter,Daytime
2499.625209404528,12,2021,2021-12-20,09:00:00,9,Winter,Daytime
2612.053098884044,12,2021,2021-12-20,10:00:00,10,Winter,Daytime
2654.9565961032117,12,2021,2021-12-20,11:00:00,11,Winter,Daytime
2548.864860432648,12,2021,2021-12-20,12:00:00,12,Winter,Daytime
2579.993595377777,12,2021,2021-12-20,13:00:00,13,Winter,Daytime
2571.525192477725,12,2021,2021-12-20,14:00:00,14,Winter,Daytime
